tid,pl_orbper,pl_rade,st_teff,tfopwg_disp,is_exoplanet
190998418,2.8791023,12.0920506,5583.0,KP,yes
229944666,11.3125266,2.686447,5290.0,PC,yes
236887394,1.4200248,12.5242,4910.0,KP,yes
237086564,1.8718991,2.40733,4201.0,PC,no
240968774,5.9711357,1.8721145,3834.0,CP,yes
243185500,15.5324385,2.013576,3382.0,CP,yes
243185500,1.880531,1.4548629,3382.0,CP,no
283722336,3.0929386,1.2815317,4884.29,KP,yes
283722336,6.7650398,1.39215,4884.29,KP,yes
220435095,3.4231002,35.4084057,5620.9,FP,no
284441182,2.5272822,2.2007181,3624.0,CP,yes
306263608,20.7724316,3.91576,5625.56,CP,yes
306263608,52.5637056,3.28372,5625.56,CP,yes
306955329,6.3634106,4.4784698,5103.0,CP,yes
352413427,5.2544884,2.1916,5958.0,CP,yes
427654774,5.222621,3.7216015,3453.0,FP,yes
431514478,8.4953513,5.2961699,10012.0,PC,no
432549364,1.2174936,12.9438,6596.04,KP,no
240681314,2.7324809,18.2785375,6695.0,KP,yes
409794137,10.1802014,12.3422,5623.0,CP,yes
421308357,16.6828999,17.1854,6423.0,FP,no
393940766,4.86709,7.42915,5814.3,CP,yes
335483600,3.354053,,8181.0,FP,no
197650870,2.1853174,14.8742,8332.0,FP,no
252616865,5.7121916,15.4584,6720.0,PC,no
452803785,5.0037857,6.77338,6109.0,FP,yes
67309890,1.1623941,8.21669,5843.7,FP,no
377191482,2.9551881,5.60201,5054.0,FA,no
233541860,0.2666485,1.30468,4154.0,FP,yes
459978312,23.28798,14.6492,5047.0,FA,no
198457103,0.4721054,1.3988866,7269.0,FA,no
219751469,6.98301,13.6402,5118.0,FA,yes
260985861,3.3399432,,5095.6,PC,yes
283474780,3.9943,11.9767,4939.0,APC,yes
53875855,4.4902667,5.56985,5899.0,PC,no
354594208,0.86673,3.54647,5904.0,FP,no
15692883,5.147905,18.0411,6064.0,CP,no
411608801,5.0267996,12.9814741,6434.0,CP,yes
431148743,2.6277641,,3294.0,FP,yes
384045439,10.82661,11.5303,5113.0,FP,no
371673488,0.8165295,4.12435,8911.0,FP,no
316402246,1.4014167,11.8932,8014.0,FP,no
414870287,4.95898,,3295.0,FP,yes
271893367,5.8574075,13.8892762,5982.9,CP,yes
377420580,1.4147363,,4980.0,FP,yes
329145325,1.077774,10.1773,7274.0,FP,no
410528770,2.7536237,11.1685,5647.0,FP,yes
428065977,1.6534102,6.07704,6928.0,FP,no
326114850,1.2456423,3.80598,6194.0,FP,no
331034236,3.4272549,7.7503736,6338.0,FP,yes
64836837,10.9115374,18.4382,9195.0,FP,no
430677414,0.46741,7.77804,7960.5,FP,no
415741431,2.1575124,11.8527,8326.0,FP,no
272828463,1.577609,9.73924,7856.0,FP,no
382302241,1.59782,3.59995,5037.6,FP,no
377739433,1.23852,7.11712,6524.0,FP,no
376682699,1.1025238,15.8737,9218.0,FP,no
434718964,1.597226,,,FP,no
269509393,1.76589,4.06597,6221.0,FP,no
270238522,1.36991,11.8886,7339.8,FP,no
470709084,3.66505,7.19016,6370.0,FP,yes
376637093,2.0560153,17.2767,6485.0,CP,no
455962313,2.25505,,,FP,yes
427761355,1.902606,19.576504,9918.0,CP,no
272049972,1.0960111,9.05714,6083.0,FP,no
403287048,7.00776,8.1288,6347.0,FP,yes
269238073,6.1461734,6.96236,6153.0,FP,yes
366074069,4.1812866,15.448,6146.0,FP,no
367102581,2.9798592,4.92227,9024.0,FP,no
387413037,6.72694,5.19273,6745.0,FP,no
314338017,10.9554897,22.7316,8522.0,FP,no
276380902,0.6171788,7.26341,9603.0,FP,no
313761775,1.5309799,6.01061,6298.0,FP,no
202375913,5.0625809,15.2343,7664.0,PC,no
285543785,9.9385448,,,APC,yes
312259170,0.8229,,8078.0,FP,no
231081369,7.6316384,12.4425,6338.3,APC,no
312469860,0.50261,6.28067,6941.0,FP,no
312678993,0.5175204,,5095.6,APC,no
327579226,8.905407,12.3602,6659.0,PC,no
345143460,3.6458046,2.93272,5053.0,PC,no
345143460,8.0637954,9.29431,5053.0,PC,yes
354600221,1.41853,3.93221,6329.0,FP,no
420288086,6.5344463,15.3823,7715.3,FP,no
445137888,2.013653,9.0269074,10310.0,FP,no
173612049,6.4902646,3.24146,5999.0,PC,yes
177244357,6.54692,5.62882,6034.0,PC,yes
252636888,2.590266,9.54526,5855.0,FP,no
389525208,6.74657,16.2785,5910.7,FP,no
318746829,5.2273176,,3593.0,FP,yes
319068154,3.7983639,13.7263,9500.0,FP,no
367607434,8.2916,6.71582,5119.0,FA,yes
431585347,5.13664,7.04152,9238.0,FP,no
455791689,1.2918334,,4630.4,PC,no
127425841,1.5166573,7.73846,6905.3,FP,no
194203348,1.13345,3.03424,6223.0,PC,no
409520860,0.71933,3.45648,5758.0,FP,no
440100539,12.6017,3.34292,5861.6,FA,yes
191146556,2.5798051,25.2815,6116.5,FP,no
129637892,5.4499753,5.28759,6220.5,PC,yes
241065596,1.6256942,32.1007,6628.0,FP,no
288348498,1.67546,6.44889,6745.5,PC,no
326919774,7.57193,10.2119,9146.0,FP,no
327341626,5.9382163,18.5099,6775.5,APC,no
299158887,9.4341589,6.3734064,5450.4,KP,yes
441732151,2.09989,10.1564,6025.3,FP,no
405794804,1.44127,9.20279,8009.0,FP,no
320506985,1.08697,4.98445,5751.0,FP,no
117322779,0.68601,,,FP,no
241040309,3.4648951,9.72728,8455.3,PC,no
220518305,14.152,10.6751,5823.9,FP,no
241076290,0.2580006,6.2776081,9035.0,PC,no
245462406,2.27456,13.266,6777.0,FP,no
249862365,0.98999,3.95137,6208.0,FP,no
249945230,1098.2258586,5.13949,4582.0,PC,yes
250724252,0.5596691,24.4148,8368.0,APC,no
251384275,1099.2560385,23.8658,8494.0,PC,no
256414077,3.01106,7.20703,6516.0,FP,no
259151170,,21.0557,4503.5,FP,no
284050395,1.35932,10.3751,5421.0,FP,yes
285666479,1.71614,14.1349,5511.5,FP,yes
140691463,2.0845434,13.4432705,5638.0,CP,yes
285674856,1.74626,5.62786,8348.0,FP,no
285677945,1.2427,6.05271,5624.8,FP,no
292321872,8.66698,27.4804,6322.2,FP,no
302773669,21.216464,13.1431,5925.0,KP,yes
307111282,,11.3282,5791.0,FP,no
316254876,2.4611008,12.3334,5429.5,FP,yes
327011842,0.783879,9.6813253,4975.0,FP,no
332154944,0.99837,5.29489,6082.0,FP,no
348135793,1.97741,17.5768,6742.0,FP,no
354400186,9.07768,,8393.7,FP,no
403136413,2.51266,13.3617,5988.0,FP,yes
354469661,4.7947749,18.3428,6333.0,KP,no
370759867,,18.6201,5865.0,FP,no
374400599,1.8932775,21.043,6904.3,FP,no
403256331,3.77188,10.0329,10097.0,FP,no
418987806,0.88654,24.9348,6919.0,FP,no
444415148,1.83641,10.6176,9542.0,FP,no
445144327,1.80794,20.9267,4628.0,PC,no
458914949,12.5343031,8.71775,7275.0,FP,no
50120414,3.581083,17.1017,9503.0,PC,no
52041724,35.4028219,21.7639,7455.0,FP,no
394657039,3.7628372,17.3305867,6979.2,PC,yes
71854745,3.10315,,9050.3,FP,no
82010657,,10.4319,7519.0,FP,no
186599508,5.6318074,4.8217692,5669.9,FP,yes
192372961,2.06313,11.9118,6716.5,FP,no
201154493,1.51233,11.1245,9447.0,FP,no
385105624,1.7498117,8.13315,6222.3,FP,no
431899140,1.9734615,16.6678,7962.9,FP,no
68152139,0.73772,4.68288,6001.0,FP,no
67418624,1.1020719,4.33066,6011.0,PC,no
129979528,1.2198382,18.2179311,7398.5,KP,no
253917293,4.608,7.99698,5935.0,FP,no
187029841,0.361112,6.69136,6056.9,FP,no
139375960,5.33155,14.6101,5917.0,CP,yes
129991079,6.15952,3.90515,6175.9,FA,yes
73448352,4.7321735,14.269,6739.0,KP,no
118301361,3.46608,20.8363,7249.8,FP,no
101037590,8.7094632,20.9625,5597.0,CP,no
125735470,4.7126743,6.97602,5626.5,APC,yes
26433869,1.0357235,15.828,4963.0,FP,no
138017750,2.4727425,23.6289,6057.7,FP,no
229951289,13.3118,2.67981,6011.0,FA,yes
348770361,2.7684331,4.61938,5388.0,PC,yes
219776325,2.5287981,2.29951,5740.2,PC,no
264678534,16.2016817,2.38101,5071.0,CP,yes
268403451,2.8641388,15.5276,6082.0,KP,yes
272625214,5.2469991,5.46087,6651.0,FP,no
317397615,0.7438074,9.77911,5182.0,FP,no
317507345,3.9401791,25.3897,7170.0,FP,no
322054600,1.3433022,4.72169,6713.0,PC,no
322202434,1.4013505,3.7143,5521.0,FP,no
376838000,2.1679,5.32848,10596.0,FP,no
377144784,2.3866952,9.72386,5017.0,FP,no
99493790,7.764691,15.6068,5404.7,APC,no
378291076,1.5982014,2.28827,6594.0,PC,no
387260717,6.453624,1.35756,7257.0,PC,yes
388076005,1.7126115,2.01928,5932.2,FP,no
407394748,0.7522775,6.75509,7325.2,FP,no
461387302,5.8089284,3.79308,6406.0,FP,no
470852531,1.49446,4.21366,6587.0,FP,no
157586003,3.3326189,15.6399082,5768.2,KP,no
424435940,5.0172146,13.5478019,5930.0,KP,no
284475976,2.1436364,18.0537588,6148.0,KP,yes
310003988,4.5421594,17.3816,5939.3,KP,no
179317684,4.2311173,14.6260711,6671.0,CP,no
317597583,12.0557353,2.39173,5504.0,CP,yes
29054413,15.2521892,2.8346585,5473.0,APC,yes
51024887,8.2491871,8.0476984,2990.0,FP,no
165551882,12.1582804,1.9160277,3429.0,FA,yes
201186294,0.98933,1.8303854,3455.0,CP,no
230086768,34.9270483,18.8285063,3496.0,FP,no
269892793,1.7729239,14.9468862,4769.0,FP,no
286355915,4.076684,17.5223182,6531.44,FP,yes
312862941,0.9150623,5.386904,3810.0,PC,no
348673213,0.901465,3.4348127,3896.0,FP,no
79395355,7.31898,8.79673,5926.0,FP,no
396562848,1.9495403,1.3929217,3414.0,CP,no
422923265,1.8646725,12.8352,9898.0,PC,no
229940491,37.4590076,20.3559,5730.0,APC,no
298647682,20.0795217,2.7170462,4763.0,PC,yes
22843856,1.8497201,11.2477,6019.0,FP,no
184679932,2.1721416,18.0850347,6198.0,FP,yes
387527558,3.623909,6.9347137,3514.0,FA,yes
154927364,6.9744232,37.9891,5821.7,FP,no
376353509,7.3315684,2.77433,4871.6,PC,yes
116608612,3.4557863,16.0772,8170.0,FP,no
350743714,7.757643,12.7936991,6038.0,FP,yes
122485078,9.1505,11.1497,7719.0,FP,no
138168780,3.7649949,17.8182,6724.0,KP,no
154867950,0.6664948,3.217,5329.0,FP,no
156724719,10.9568722,21.7036,7106.5,PC,no
258829450,1.8347892,,5286.9,PC,no
266500992,3.2786617,3.61232,5411.0,PC,yes
267694283,1112.7562924,20.062,6324.0,APC,no
27677846,5.6309047,7.00844,5304.0,FP,yes
286561122,0.6803433,8.1888041,7325.5,FP,no
288631580,5.8775548,2.1822904,5977.0,CP,yes
288631580,3.3985674,1.18609,5977.0,PC,no
147203645,5.0611315,9.1484302,5254.0,PC,no
311121985,1.3561596,4.12493,6375.0,FP,no
312122956,2.0492064,,,FP,yes
339538183,2.6093167,11.4272,7235.0,FP,no
353367071,2.37532,13.5855,7895.7,FP,no
353782445,11.835079,2.5354,6225.0,PC,yes
354006740,1.76406,12.3762,6481.7,FP,no
368536386,1.69433,5.20733,7185.0,FP,no
409183335,3.32125,25.5824,7174.0,FP,no
417705690,2.363311,2.74038,5420.0,FP,yes
428679607,2.6800536,2.3437,5550.0,CP,yes
149990841,4.4531846,,5766.0,PC,yes
441739020,40.7501028,10.1271,6453.0,CP,yes
441739020,10.9836724,2.35616,6453.0,CP,yes
441739020,123.0586028,2.9538423,6453.0,PC,yes
459903429,8.13664,11.75,4913.0,FA,yes
468828873,3.8954139,5.15915,6064.0,FP,yes
470315428,1.08625,4.65122,5562.6,FP,no
73104318,7.45494,15.1922,5029.7,FP,no
81831095,3.133084,10.3743,7478.0,PC,no
8400842,3.1915257,16.4091,6673.0,KP,yes
87090944,0.6435807,4.8452813,5919.7,PC,no
96291218,13.7058173,20.2141,8001.0,FP,no
9837861,0.6565741,5.01154,5235.5,FP,no
369457671,2.31446,3.40668,4801.5,PC,yes
259168516,4.8026561,1.4202459,3231.0,CP,yes
321041369,1.5379237,8.73996,5672.5,PC,no
367366318,2.7347651,17.805,6767.9,KP,no
58542531,3.057524,2.4878486,4402.0,CP,yes
85031598,1.1549925,9.15106,4815.0,PC,no
28900646,0.6691449,1.9200407,3457.0,CP,no
102672709,6.7053949,3.7076274,6141.0,PC,yes
103448870,10.2596322,3.9130735,5734.0,PC,yes
121966220,6.7171913,22.875658,5843.0,FP,no
198384408,9.1238101,2.0471844,5470.16,FA,yes
183120439,2.2554459,11.0535293,5817.0,CP,no
267574918,1.4079369,,5780.0,CP,no
268334473,16.7368995,2.88015,5759.0,CP,yes
288636342,17.7286608,4.9572307,6554.0,PC,no
288636342,32.2079698,7.3178089,6554.0,PC,no
353475866,1.766692,1.5574734,3474.0,CP,yes
396740648,3.7701296,5.4800266,5058.0,CP,no
422756130,3.1342946,1.7992966,3575.0,CP,yes
470381900,2.5005291,3.1713853,3181.0,CP,yes
1884091865,10.716524,2.34185,4067.0,PC,yes
190223929,17.04198,,7697.2,PC,no
22705558,4.5470055,3.0070741,5654.4,PC,yes
394698182,3.7115129,13.941,5973.0,PC,yes
23650642,1.12355,3.49799,5524.0,FP,no
274215536,1.3341738,4.5073642,4685.1,PC,no
371210825,0.40312,2.95177,4252.9,FP,yes
453387619,1.2016105,5.3210497,5747.6,PC,no
95129101,3.929983,6.51515,6621.9,FP,no
137500798,13.2054538,3.74642,6653.0,FP,no
230377505,4.5156072,2.07194,5617.0,PC,yes
230377505,7.4057777,1.67743,5617.0,PC,yes
240148934,2.02365,5.96472,6582.0,FP,no
241173474,11.44192,9.64245,6259.0,APC,yes
29119552,7.6288424,18.0261,6157.0,PC,no
309257814,1.238601,12.1897562,5237.0,PC,yes
309257814,1.8135767,7.660458,5237.0,FP,no
445805961,24.2833782,5.21152,5675.0,CP,yes
461662295,10.2558,7.44683,5326.0,FP,yes
67926921,3.566276,20.2251,6831.4,FP,no
15863518,0.5572565,3.2761782,5097.6,PC,no
239154970,3.4744763,19.6131,6642.3,KP,no
142090065,2.8269356,4.8112209,7072.0,FP,no
14336130,8.082354,2.72432,5878.6,CP,yes
149833117,4.052389,13.1098,6578.0,PC,no
257241363,5.5870396,4.24332,5378.0,PC,yes
293617835,2.7552586,9.65945,6096.4,PC,no
29857954,9.47686,9.80856,5801.8,CP,yes
356473034,2.6158597,13.1204,5267.0,KP,yes
51234631,4.1250429,15.3479,6304.0,KP,no
85242435,9.6052235,3.86469,6137.0,PC,yes
71431780,13.7270395,2.95921,5777.0,CP,yes
81212286,0.6850808,1.9806358,3541.0,FP,no
86396382,1.0914304,22.6154555,6154.0,KP,no
130181866,7.107934,2.2881711,5694.11,CP,yes
130181866,20.5438153,2.5734283,5694.11,CP,yes
241225337,1.8308782,2.1988321,5566.0,PC,no
285048486,3.4913952,4.9395,3907.0,CP,yes
298666530,0.5732087,,5780.0,FP,no
270341214,29.7537451,11.9868976,6409.0,PC,no
270341214,9.1702265,2.6317754,6409.0,PC,yes
318022259,6.2262315,2.75524,3691.0,PC,yes
318022259,2.1555232,1.47809,3691.0,PC,yes
318022259,12.5739572,2.4359,3691.0,PC,yes
371234684,3.9228042,15.8493,6193.0,KP,no
470987100,4.1192231,2.2236629,3876.0,PC,yes
53427308,5.80322,6.3744,5846.0,FP,no
224596152,28.8745078,2.7122882,5773.0,PC,yes
365673804,10.3857602,2.37414,6439.0,PC,yes
408618999,7.0731057,2.69175,5656.0,CP,yes
233009109,14.4479828,2.79468,6669.0,PC,yes
104208182,3.6985817,4.3816478,3948.0,PC,yes
159418353,8.3033493,1.95844,4814.0,CP,yes
425997655,17.6671687,1.87042,4813.0,CP,yes
425997655,29.7975205,1.60982,4813.0,CP,yes
425997655,12.1623316,1.15643,4813.0,CP,yes
425997655,3.9766833,0.757588,4813.0,CP,yes
425997655,7.9076222,0.969819,4813.0,CP,yes
174041208,19.428419,2.4616462,5366.0,PC,yes
198206613,10.9406641,1.36492,4324.0,PC,yes
219857012,21.2690422,1.87711,5707.0,CP,yes
219860288,4.2660553,3.30511,3281.0,CP,no
229455001,22.3417286,2.54102,6179.0,CP,yes
232635922,5.984871,3.4443503,3759.0,PC,yes
232650365,2.5253323,1.4761503,3340.0,PC,yes
232650365,3.8776815,1.365807,3340.0,PC,yes
233071822,2.7546548,2.08088,4435.0,PC,yes
233071926,1.8318623,1.5299007,4837.0,PC,yes
233602827,4.4891367,1.9980298,3959.0,CP,yes
233602827,9.0447039,2.2493746,3959.0,CP,yes
233602827,2.3889051,1.3399401,3959.0,KP,yes
307210830,3.6906759,1.36751,3469.0,CP,yes
307210830,7.4507305,3.04528,3469.0,CP,yes
307210830,2.2531062,0.826635,3469.0,CP,yes
237099296,11.3373614,2.619494,4765.0,PC,yes
287080092,37.4685042,2.56325,6114.0,CP,yes
287139872,0.9351891,1.8032935,3652.0,PC,no
287139872,32.7135406,2.4202837,3652.0,PC,yes
289580577,5.3846239,2.6170633,5700.0,CP,yes
332477926,16.2143217,2.8235075,3849.0,PC,yes
356978132,60.1848926,11.0047,6499.0,APC,yes
364074068,2.7830114,1.7104603,3756.0,PC,yes
367753709,2.125687,1.6780073,4428.0,PC,yes
367753709,5.0097113,1.6316574,4428.0,PC,yes
367858035,20.7051499,3.39245,5169.0,CP,yes
408636441,18.8500438,3.09094,3960.0,CP,yes
272086159,16.155373,10.424281,3270.0,FP,no
420112587,11.062666,2.6437021,3212.0,FP,no
424391516,11.5922513,2.4230886,6311.0,PC,yes
435680451,24.141229,4.0770689,6156.0,PC,yes
441739871,3.797872,1.9296055,3520.0,PC,yes
1551345500,47.3860753,9.77368,4415.0,PC,no
272672133,3.493958,5.65971,5203.4,PC,no
67666096,2.7033942,16.72,6518.0,KP,yes
8767448,4.3532339,16.2509,5914.0,KP,no
137906197,7.3377236,3.2807,5994.0,CP,yes
287225295,0.6097554,3.5774,5493.0,APC,no
262530407,2.8531016,2.02068,3703.0,CP,yes
457138169,1.0924536,6.5935026,6273.0,FP,no
252479260,3.2122302,13.0356,5357.7,KP,yes
85293053,8.0542207,2.8337706,5583.1,CP,yes
85293053,,4.7263644,5583.1,PC,yes
332064670,0.7365463,2.0231121,5250.0,KP,no
4897275,16.7100422,2.7396616,5853.7,CP,yes
9348006,10.2405483,8.69623,5251.0,CP,yes
21535395,2.8009915,1.4033915,5723.87,CP,yes
29191624,14.6503935,1.81908,5859.45,CP,yes
39699648,6.5273884,2.8972637,6023.0,CP,yes
67646988,1.8817191,10.9698,3138.0,KP,no
251848941,6.5578513,2.54474,4111.0,CP,yes
251848941,20.708504,3.751004,4111.0,CP,no
251848941,9.9616347,2.2807327,4111.0,CP,yes
251848941,3.2384253,1.5148369,4111.0,KP,yes
251848941,15.2321843,2.6196767,4111.0,KP,yes
99834717,1.7063264,10.1999,4974.0,KP,no
137881699,2.9720774,15.6498,6101.12,KP,yes
160045097,4.9877056,2.4703077,4336.0,CP,yes
160045097,1.8290294,2.1268375,4336.0,CP,no
160045097,18.7559765,2.9737536,4336.0,PC,yes
229938290,1.4198659,2.2822776,5406.0,PC,no
241196395,2.0937563,6.75578,6435.69,APC,no
230386259,11.0023133,4.25882,6264.0,PC,yes
86280613,9.573548,15.6118,6505.0,FP,no
372730331,8.7046669,28.8458,6427.0,PC,no
450327768,5.34326,10.4171,5776.0,FP,no
172518755,3.2087149,12.3921,5971.4,CP,yes
207141131,4.1374379,2.6757659,5058.0,CP,yes
310981412,9.62517,2.03371,6149.0,FA,yes
233684293,48.4808217,2.36501,6153.0,FA,yes
29191596,8.8164887,1.28915,5502.5,PC,yes
304142124,55.087,4.36639,5175.0,CP,yes
286916251,8.7655468,3.3302665,5707.0,CP,yes
135083444,2.7917911,6.0002066,6071.0,FP,no
138819293,2.6438856,3.812114,3456.0,KP,no
368435330,3.6451549,2.99324,5922.0,CP,yes
368435330,1.0376109,1.53671,5922.0,CP,no
198153540,8.0214735,2.3381058,5165.2,CP,yes
198153540,0.4378083,1.374002,5165.2,CP,no
8967242,7.093853,1.6277147,5690.0,CP,yes
51912829,0.8353899,10.0508253,6082.0,APC,no
17993892,4.1244833,12.4249,5634.0,KP,yes
119584412,10.6439385,1.98891,3815.0,CP,yes
138762614,16.7961107,2.5066457,3859.0,PC,yes
144401492,12.8858629,4.21693,4868.61,PC,yes
144401492,6.2932111,2.98555,4868.61,PC,yes
148679712,4.9246365,2.74529,5428.81,PC,yes
165763244,24.0510453,2.9822257,5232.43,PC,yes
166648874,15.1512051,2.8411799,3272.0,CP,yes
166648874,8.1960758,2.7663658,3272.0,PC,yes
166648874,0.5019031,1.8451862,3272.0,PC,no
180695581,0.54937,1.53904,4612.99,CP,no
307734817,2.1075001,11.7706128,6351.66,FP,no
347329162,4.6170519,12.4681,5797.0,KP,yes
76923707,4.5320502,7.0590799,4983.0,CP,yes
373693175,1.3273482,15.4709,5555.05,KP,no
376524552,3.7130701,11.7215,4719.0,CP,yes
207425167,,7.0430812,5059.36,PC,yes
207425167,11.6098182,2.7371461,5059.36,PC,yes
207425167,48.3320223,5.0923959,5059.36,PC,yes
377290815,0.798,2.95586,6194.2,FP,no
160440924,6.3684627,5.1407901,4971.0,PC,yes
233720539,2.555332,20.5128,6454.0,FP,no
237108272,22.7873,2.42982,5845.0,FA,yes
285094173,13.3983724,6.0631073,6131.3,PC,yes
330799746,5.5115114,10.0325305,6236.9,PC,no
341815767,3.09374,1.72207,6610.0,FA,no
76989773,1.76918,11.6236,5569.0,APC,yes
393831507,4.860673,11.4272,5778.2,CP,no
82308728,9.4893231,2.4304,5120.0,KP,yes
9392421,9.6136615,14.5701,5637.7,APC,yes
142381532,38.8135498,8.20695,4760.0,CP,no
142387023,22.8085719,2.45459,5182.0,CP,yes
229750058,10.1824299,10.7723,5450.0,PC,yes
229400092,4.1419805,12.9812632,5418.3,CP,yes
390651552,1.467119,1.3241394,3297.0,CP,yes
232982938,9.0941239,8.09838,5759.8,CP,yes
235905185,6.2895835,15.9901,5565.0,PC,no
183979262,3.4307565,29.7749124,6270.0,FP,no
20182165,9.7815625,18.205,6327.16,FP,no
27194429,0.5553244,4.4033839,6864.0,APC,no
307956397,4.1508569,7.61178,4652.0,PC,no
61098812,3.6935997,17.0086591,6097.47,KP,yes
71612483,1.2164402,16.0243,5610.0,APC,no
347332255,5.6419598,1.8245844,5297.0,PC,yes
347332255,,2.5398986,5297.0,PC,yes
207468071,20.3807824,8.2227994,6351.0,CP,yes
207468071,1.7727505,2.73549,6351.0,FP,no
144441148,5.8182239,7.8231031,5961.28,APC,yes
162689341,2.1747062,14.231871,6046.76,KP,no
381714186,1.4238067,2.6855348,5382.69,PC,no
300871545,4.8170684,24.4342674,6380.0,FP,no
165987272,7.8456075,14.2866,6266.0,KP,yes
168699373,4.3011975,15.3684,5115.16,KP,no
404505029,9.5739531,12.4956,6115.0,CP,yes
258871793,9.1469122,12.7002634,5954.0,FP,yes
198108326,3.2130578,11.0975,4652.87,KP,yes
272758199,3.6610026,13.3480688,5271.0,PC,no
198385543,3.9306746,1.7902006,3512.0,CP,yes
54002556,35.4557945,8.9807,5076.0,KP,yes
54002556,12.7645811,4.21676,5076.0,PC,yes
219824469,5.4809161,8.64837,5923.0,FP,no
23740089,9.862756,8.40839,5595.0,APC,yes
100100827,0.9414525,15.342,6400.0,KP,no
149577217,7.39143,16.4641,5224.6,APC,no
378976682,6.0179742,10.0342,4567.0,APC,yes
219728669,2.3601883,13.4654,5356.0,PC,yes
73540072,1.2436239,3.89334,4968.8,CP,no
157225097,2.5267353,12.697976,4836.0,PC,yes
81247740,1.3641482,19.5876,5347.0,CP,no
224313733,197.0336254,12.0713,5616.4,FP,yes
180652891,0.7759895,10.4239,7218.0,APC,no
424733642,2.0912089,18.3695,4220.9,PC,no
229742722,63.4839358,11.1495,6415.0,CP,yes
279741379,35.6134391,3.12194,4628.53,CP,yes
279741379,7.7897726,1.00084,4628.53,CP,yes
202426247,1.0662082,1.0883,5668.0,CP,no
323295479,742.5142746,11.1888239,5490.0,PC,yes
321668398,5.6442112,11.4462895,6310.0,CP,yes
356919658,1.42611,9.21032,6404.0,FP,no
229791084,1.6453265,19.0536,6023.0,KP,no
207425203,1.2239134,7.38849,6618.5,APC,no
400430915,2.1863095,10.9791817,6728.0,PC,no
400476523,18.10671,19.3734,6615.0,FP,no
230087585,8.8263579,12.1777996,6016.0,PC,yes
299780329,1.6024387,5.5640916,5435.9,PC,no
260304296,0.5125807,19.2342563,6725.0,APC,no
230375747,2.7633917,16.4097207,6511.0,PC,yes
233503636,3.40612,8.60495,5955.3,FP,no
229490898,2.2349708,11.1799,6305.2,PC,no
328933398,24.9341884,3.93465,5699.0,PC,yes
328933398,900.1930987,3.6185236,5699.0,PC,yes
328933398,7.0056805,3.1039232,5699.0,PC,yes
232641326,17.8683999,19.3843075,7013.0,APC,no
233047097,11.3091849,15.4356,5817.0,PC,no
233078665,6.4827647,11.487382,6748.0,PC,no
233497719,3.801591,14.4297,6051.0,FP,yes
219762508,3.2351013,6.9705803,5976.0,PC,no
243335710,13.7045951,17.0437214,6531.0,PC,yes
280830734,1.1619531,3.4842503,6340.3,APC,no
359357695,1.7263781,8.0540139,3631.4,PC,no
59859387,1.1203828,5.96207,6564.4,FP,no
396368313,3.0898836,18.4456585,8828.7,PC,no
348755728,4.5063838,5.5521734,3477.0,CP,yes
219879302,6.7822781,9.0508641,5225.0,PC,no
258510872,6.5440665,14.1513,6232.0,CP,yes
403136415,2.5128483,12.8342008,5744.0,PC,yes
229586455,2.2001583,2.5006782,4250.0,PC,yes
459997997,5.547485,11.48,7397.0,FP,no
139771134,0.9134495,5.4104686,4791.0,APC,no
278866211,2.1940608,8.0065,6054.0,APC,no
288636599,19.9676936,10.0136343,5857.0,PC,yes
139198430,15.3617729,14.7142,5984.0,APC,no
63698669,1837.8897313,2.231604,5256.0,PC,yes
264544388,,3.9646898,6996.0,PC,no
280865159,739.2389832,6.2876421,5611.0,PC,yes
384159646,748.0739416,9.5710516,6762.0,PC,yes
174302697,,8.9556287,6750.0,PC,no
420645189,48.5340395,26.827,5937.0,FP,no
420645189,48.5338626,7.9008,5937.0,FP,yes
91987762,45.5221456,9.7055757,6303.91,CP,yes
172370679,29.0902271,12.1826517,3854.0,CP,yes
166739520,10.0205998,11.7679183,6038.0,KP,yes
178879588,3.0566277,12.5182693,5735.0,KP,yes
19684256,1.3666563,15.437,5790.4,KP,no
272212970,1.6091845,16.7675,6393.0,KP,no
77156657,3.8404319,12.3434,5909.0,KP,no
272213425,4.3247708,17.0257,6457.0,KP,no
429302040,5.72226,12.8433,4233.2,KP,yes
308098254,9.6246665,12.3182,5473.0,KP,yes
453789494,5.4774433,20.3433,6942.0,KP,no
37718056,3.65688,12.8031,6239.0,KP,yes
232038798,4.1536624,12.7595,5818.8,KP,yes
183532609,8.1587261,12.7393,5600.0,KP,yes
