pl_orbper,pl_orbsmax,pl_eqt,st_logg,st_mass,pl_insol,pl_rade,st_age,st_rad,st_met,st_teff,ra,dec,disposition,source
0.782022,0.0819,870.5,4.447,0.959,133.2115,1.58,4.765000000000001,0.94,-0.08,5662.0,174.9206066,7.8258194,CANDIDATE,K2
0.78214992,0.0819,870.5,4.447,0.959,133.2115,1.29,4.765000000000001,0.79,-0.08,5144.0,174.9206066,7.8258194,CANDIDATE,K2
15.4769,0.0819,870.5,4.447,0.959,133.2115,2.89,4.765000000000001,0.66,-0.08,5662.0,171.3995685,7.8719192,CANDIDATE,K2
6.4498648,0.0819,870.5,4.447,0.959,133.2115,2.63,4.765000000000001,0.85,-0.08,5395.0,170.9338271,7.9170687,CANDIDATE,K2
6.45027,0.0819,870.5,4.447,0.959,133.2115,2.29,4.765000000000001,0.894,-0.08,5662.0,170.9338271,7.9170687,CANDIDATE,K2
1.19478,0.0819,870.5,5.053,0.959,133.2115,1.65,4.765000000000001,0.235,-0.08,3671.0,170.8931433,7.9346019,CANDIDATE,K2
8.3606759,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.7,-0.16,4786.0,174.6569397,7.9595633,CANDIDATE,K2
1.5771832,0.0819,870.5,4.447,0.959,133.2115,33.4,4.765000000000001,1.94,-0.08,8210.0,99.184275,21.651567,CANDIDATE,K2
1.57753,0.0819,870.5,4.08,0.959,133.2115,26.0,4.765000000000001,1.93,-0.08,7747.0,99.184275,21.651567,CANDIDATE,K2
3.262038,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,5.27397,-0.08,10318.0,92.5910909,23.7941563,CANDIDATE,K2
4.4654,0.0819,870.5,4.447,0.959,133.2115,45.0,4.765000000000001,2.3,-0.08,5662.0,95.8635012,14.5471107,CANDIDATE,K2
21.140574,0.0819,870.5,4.447,0.959,133.2115,31.5,4.765000000000001,1.29,-0.08,6205.0,91.5042033,22.891765,CANDIDATE,K2
5.74372,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,94.535356,24.8339752,CANDIDATE,K2
3.2923818,0.0819,870.5,4.447,0.959,133.2115,19.6,4.765000000000001,1.87,-0.08,7824.0,95.2474442,26.1253891,CANDIDATE,K2
6.90487,0.0819,870.5,4.241,0.959,133.2115,53.0,4.765000000000001,1.45,-0.08,6599.0,104.266253,18.62682,CANDIDATE,K2
6.905053,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,104.266253,18.62682,CANDIDATE,K2
6.9055211,0.0819,870.5,4.447,0.959,133.2115,33.6,4.765000000000001,1.89,-0.08,6722.0,104.266253,18.62682,CANDIDATE,K2
1.696374,0.0819,870.5,4.447,0.959,133.2115,35.3,4.765000000000001,1.793,-0.08,5662.0,103.3613273,16.8331077,CANDIDATE,K2
3.046136,0.0819,870.5,4.447,0.959,133.2115,76.0,4.765000000000001,1.698,-0.08,5662.0,95.1830838,24.9042603,CANDIDATE,K2
3.0459383,0.0819,870.5,4.447,0.959,133.2115,19.0,4.765000000000001,0.89,-0.08,5529.0,95.1830838,24.9042603,CANDIDATE,K2
3.04622,0.0819,870.5,4.5,0.959,133.2115,29.0,4.765000000000001,0.89,-0.08,5529.0,95.1830838,24.9042603,CANDIDATE,K2
3.23792,0.0819,870.5,4.67558,0.707,133.2115,2.47,4.765000000000001,0.639668,-0.08,4500.0,100.3787709,20.9218836,CANDIDATE,K2
3.238542,0.0819,870.5,4.447,0.959,133.2115,1.67,4.765000000000001,0.69,-0.08,4446.0,100.3787709,20.9218836,CANDIDATE,K2
3.2367,0.0819,870.5,4.597,0.959,133.2115,1.58,4.765000000000001,0.74,-0.08,4863.0,100.3787709,20.9218836,CANDIDATE,K2
6.2719092,0.0819,870.5,4.447,0.959,133.2115,60.0,4.765000000000001,1.81,-0.08,7254.0,93.5717918,18.6270161,CANDIDATE,K2
23.7782,0.0819,870.5,4.03,0.959,133.2115,98.0,4.765000000000001,2.09,-0.08,7498.0,97.7746683,17.7011893,CANDIDATE,K2
1.42636,0.0819,870.5,4.447,0.959,133.2115,6.66,4.765000000000001,4.28,-0.08,5662.0,96.352041,24.6658505,CANDIDATE,K2
3.979287,0.0819,870.5,4.447,0.959,133.2115,37.5,4.765000000000001,1.84,-0.08,7430.0,99.5107441,20.9392785,CANDIDATE,K2
2.1417519,0.0819,870.5,4.447,0.959,133.2115,86.2,4.765000000000001,1.59,-0.08,6492.0,96.5994993,27.9455981,CANDIDATE,K2
2.86136,0.0819,870.5,4.73628,0.499329,133.2115,2.47,4.765000000000001,0.50129,-0.08,3697.0,104.3493021,19.5069285,CANDIDATE,K2
3.10622,0.0819,870.5,4.73641,0.499177,133.2115,2.47,4.765000000000001,0.501135,-0.08,3636.0,100.404621,24.20664,CANDIDATE,K2
1.814553,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,10.0566,-0.08,4618.0,99.5551497,18.2284424,CANDIDATE,K2
17.1541,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,16.1325,-0.08,4930.0,93.8869534,27.4102179,CANDIDATE,K2
12.1507,0.0819,870.5,4.447,0.959,133.2115,1.48,4.765000000000001,0.83,-0.08,5662.0,104.3167135,20.1241138,CANDIDATE,K2
2.4343734,0.0819,870.5,4.447,0.959,133.2115,61.4,4.765000000000001,0.9,-0.08,5568.0,94.4496805,25.6025195,CANDIDATE,K2
1.8490876,0.0819,870.5,4.447,0.959,133.2115,17.3,4.765000000000001,0.96,-0.08,5693.0,97.0056091,16.3888806,CANDIDATE,K2
2.620724,0.0819,870.5,4.447,0.959,133.2115,11.7,4.765000000000001,1.14,-0.08,6013.0,95.6412795,14.7417216,CANDIDATE,K2
2.620799,0.0819,870.5,4.447,0.959,133.2115,37.0,4.765000000000001,1.725,-0.08,5662.0,95.6412795,14.7417216,CANDIDATE,K2
2.62077,0.0819,870.5,4.23,0.959,133.2115,58.0,4.765000000000001,1.4,-0.08,6302.0,95.6412795,14.7417216,CANDIDATE,K2
1.314437,0.0819,870.5,4.09,0.959,133.2115,3.09990986,4.765000000000001,1.472064,-0.12,6009.0,91.4535759,23.4845208,CANDIDATE,K2
1.3144014,0.0819,870.5,4.447,0.959,133.2115,2.78,4.765000000000001,1.23,-0.08,6137.0,91.4535759,23.4845208,CANDIDATE,K2
4.8045244,0.0819,870.5,4.447,0.959,133.2115,3.62,4.765000000000001,1.28,-0.08,6187.0,101.0791483,28.1135803,CANDIDATE,K2
6.14818,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,2.29043,-0.039,6591.31,90.2285333,23.9387495,CANDIDATE,K2
1.49761,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,99.9899769,17.1809487,CANDIDATE,K2
6.479656,0.0819,870.5,4.5,0.959,133.2115,3.33165021,4.765000000000001,0.921539,0.15,5586.0,91.3638053,21.2560107,CANDIDATE,K2
6.48167,0.0819,870.5,4.447,0.959,133.2115,3.46,4.765000000000001,0.922,-0.08,5662.0,91.3638053,21.2560107,CANDIDATE,K2
6.4804111,0.0819,870.5,4.447,0.959,133.2115,3.39,4.765000000000001,0.89,-0.08,5537.0,91.3638053,21.2560107,CANDIDATE,K2
2.8445331,0.0819,870.5,4.447,0.959,133.2115,65.3,4.765000000000001,1.16,-0.08,6045.0,103.0523211,25.3390548,CANDIDATE,K2
0.6687,0.0819,870.5,4.447,0.959,133.2115,2.22,4.765000000000001,1.942,-0.08,5662.0,104.4368858,24.2657613,CANDIDATE,K2
13.3461,0.0819,870.5,4.447,0.959,133.2115,42.0,4.765000000000001,2.575,-0.08,5662.0,92.6124668,16.865197,CANDIDATE,K2
4.13737,0.0819,870.5,4.447,0.959,133.2115,24.5,4.765000000000001,1.03,-0.08,5662.0,98.2743565,16.8702315,CANDIDATE,K2
4.1376047,0.0819,870.5,4.447,0.959,133.2115,7.33,4.765000000000001,0.7,-0.08,4581.0,98.2743565,16.8702315,CANDIDATE,K2
2.469851,0.0819,870.5,4.447,0.959,133.2115,6.6,4.765000000000001,1.479,-0.08,5662.0,96.1610663,21.1257415,CANDIDATE,K2
0.690458,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,1.50882,0.086,6912.12,100.4631493,27.0971763,CANDIDATE,K2
0.689647,0.0819,870.5,4.0,0.959,133.2115,6.58,4.765000000000001,1.08,0.0,6481.0,100.4631493,27.0971763,CANDIDATE,K2
4.1687922,0.0819,870.5,4.447,0.959,133.2115,16.1,4.765000000000001,1.14,-0.08,6005.0,102.2013162,17.1618942,CANDIDATE,K2
21.17051,0.0819,870.5,4.447,0.959,133.2115,81.0,4.765000000000001,2.536,-0.08,5662.0,104.7032827,19.1929542,CANDIDATE,K2
5.31937553733,0.0819,1698.93,3.78918,0.959,1968.9003,19.66846395,4.765000000000001,2.36934,-0.08,6350.0,96.679195,25.2050015,CANDIDATE,K2
5.319075,0.0819,870.5,4.447,0.959,133.2115,20.0,4.765000000000001,2.28,-0.08,5662.0,96.679195,25.2050015,CANDIDATE,K2
12.86772,0.0819,870.5,4.11,0.959,133.2115,71.0,4.765000000000001,1.79,-0.08,6861.0,99.3805518,26.7864507,CANDIDATE,K2
12.866412,0.0819,870.5,4.447,0.959,133.2115,61.0,4.765000000000001,1.642,-0.08,5662.0,99.3805518,26.7864507,CANDIDATE,K2
12.866539,0.0819,870.5,4.447,0.959,133.2115,22.3,4.765000000000001,1.18,-0.08,6066.0,99.3805518,26.7864507,CANDIDATE,K2
1.8461222,0.0819,870.5,4.447,0.959,133.2115,19.5,4.765000000000001,1.82,-0.08,7536.0,98.047519,27.2197459,CANDIDATE,K2
1.84617,0.0819,870.5,5.08,0.959,133.2115,2.14,4.765000000000001,0.21,-0.08,3252.0,98.047519,27.2197459,CANDIDATE,K2
6.6223,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,5.54598,-0.08,5000.0,92.1512224,23.7924451,CANDIDATE,K2
0.5217136,0.0819,870.5,4.447,0.959,133.2115,452.0,4.765000000000001,11.27,-0.08,5662.0,92.5914383,27.4454618,CANDIDATE,K2
11.975818,0.0819,870.5,4.447,0.959,133.2115,8.43,4.765000000000001,0.28,-0.08,3320.0,247.4260725,-29.2017505,CANDIDATE,K2
11.97495,0.0819,870.5,3.32,0.959,133.2115,256.0,4.765000000000001,3.4,-0.08,5200.0,247.4260725,-29.2017505,CANDIDATE,K2
5.9895,0.0819,870.5,4.447,0.959,133.2115,2.04,4.765000000000001,1.03,-0.08,5662.0,247.9793338,-29.0642073,CANDIDATE,K2
28.707623,0.0819,870.5,4.447,0.959,133.2115,21.2,4.765000000000001,1.03,-0.08,5838.0,242.8978737,-28.9346559,CANDIDATE,K2
15.4715,0.0819,870.5,4.005,0.959,133.2115,9.2,4.765000000000001,1.89,-0.08,5791.0,243.8422245,-28.7802178,CANDIDATE,K2
15.465691,0.0819,870.5,4.447,0.959,133.2115,4.13,4.765000000000001,0.76,-0.08,4989.0,243.8422245,-28.7802178,CANDIDATE,K2
15.466674,0.0819,870.5,4.25,0.959,133.2115,16.12109089,4.765000000000001,1.231429,0.45,5807.0,243.8422245,-28.7802178,CANDIDATE,K2
1.4556637,0.0819,870.5,4.03395,1.341,133.2115,2.47,4.765000000000001,1.84406,-0.08,6520.0,244.2208049,-28.7303903,CANDIDATE,K2
1.45556515,0.0819,870.5,4.447,0.959,133.2115,71.0,4.765000000000001,2.043,-0.08,5662.0,244.2208049,-28.7303903,CANDIDATE,K2
3.3262396,0.0819,870.5,4.447,0.959,133.2115,1.16,4.765000000000001,0.33,-0.08,3404.0,244.0668921,-28.6491427,CANDIDATE,K2
3.32592848,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,60.6949,-0.08,4017.0,244.0668921,-28.6491427,CANDIDATE,K2
3.3255,0.0819,870.5,4.447,0.959,133.2115,1080.0,4.765000000000001,85.0,-0.08,5662.0,244.0668921,-28.6491427,CANDIDATE,K2
13.1426,0.0819,870.5,4.447,0.959,133.2115,200.0,4.765000000000001,13.9,-0.08,5662.0,249.1644576,-28.4111595,CANDIDATE,K2
4.474513,0.0819,870.5,3.88,0.959,133.2115,8.16881084,4.765000000000001,2.221057,0.46,6081.0,249.1600007,-28.2390752,CANDIDATE,K2
4.4743465,0.0819,870.5,4.447,0.959,133.2115,3.06,4.765000000000001,0.81,-0.08,5248.0,249.1600007,-28.2390752,CANDIDATE,K2
4.47471,0.0819,870.5,4.447,0.959,133.2115,22.0,4.765000000000001,2.486,-0.08,5662.0,249.1600007,-28.2390752,CANDIDATE,K2
2.1989041,0.0819,870.5,4.447,0.959,133.2115,46.6,4.765000000000001,0.75,-0.08,4938.0,245.5479136,-28.1619428,CANDIDATE,K2
4.1657292,0.0819,870.5,4.447,0.959,133.2115,1.86,4.765000000000001,0.36,-0.08,3442.0,246.5591625,-27.9830801,CANDIDATE,K2
0.6308,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,243.3287332,-27.734057,CANDIDATE,K2
0.2358684,0.0819,870.5,4.447,0.959,133.2115,6.1,4.765000000000001,1.792,-0.08,5662.0,245.3768295,-27.7061138,CANDIDATE,K2
12.99109,0.0819,870.5,4.447,0.959,133.2115,43.0,4.765000000000001,4.5,-0.08,5662.0,244.6100128,-27.4570498,CANDIDATE,K2
1.7359447,0.0819,870.5,4.447,0.959,133.2115,1.89,4.765000000000001,0.84,-0.08,5354.0,250.4531166,-27.3610213,CANDIDATE,K2
1.8389349,0.0819,870.5,4.447,0.959,133.2115,0.837,4.765000000000001,0.58,-0.08,3930.0,243.8127455,-27.2622661,CANDIDATE,K2
1.83916,0.0819,870.5,4.447,0.959,133.2115,0.62,4.765000000000001,0.48,-0.08,5662.0,243.8127455,-27.2622661,CANDIDATE,K2
2.032664,0.0819,870.5,4.447,0.959,133.2115,1.92,4.765000000000001,0.535,-0.08,5662.0,247.1360171,-27.1235298,CANDIDATE,K2
6.11706,0.0819,870.5,4.447,0.959,133.2115,1.76,4.765000000000001,0.535,-0.08,5662.0,247.1360171,-27.1235298,CANDIDATE,K2
1.859017,0.0819,870.5,4.01,0.959,133.2115,64.0,4.765000000000001,2.03,-0.08,6842.0,239.8792061,-26.604366,CANDIDATE,K2
1.85872487,0.0819,870.5,3.87316,1.11,133.2115,2.47,4.765000000000001,2.01889,-0.08,6015.0,239.8792061,-26.604366,CANDIDATE,K2
1.8590179,0.0819,870.5,4.447,0.959,133.2115,30.5,4.765000000000001,1.33,-0.08,6244.0,239.8792061,-26.604366,CANDIDATE,K2
540.0,0.0819,870.5,4.447,0.959,133.2115,5.7,4.765000000000001,0.94,-0.08,5200.0,240.9764776,-26.5537396,CANDIDATE,K2
8.3606759,0.0819,870.5,4.447,0.959,133.2115,12.81,4.765000000000001,1.947,-0.08,5662.0,240.9764776,-26.5537396,CANDIDATE,K2
1.4408,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,1.58859,-0.08,4154.0,246.4912542,-26.0104676,CANDIDATE,K2
0.841202,0.0819,870.5,3.85,0.959,133.2115,82.0,4.765000000000001,2.31,-0.08,6237.0,244.1720262,-25.9805673,CANDIDATE,K2
0.8411257,0.0819,870.5,4.447,0.959,133.2115,0.884,4.765000000000001,0.66,-0.08,4289.0,244.1629354,-25.8700704,CANDIDATE,K2
0.17566,0.0819,870.5,4.19,0.959,133.2115,3.11,4.765000000000001,1.15,0.09,6620.0,243.9553734,-25.8184824,CANDIDATE,K2
29.33873041,0.0819,870.5,4.71253,0.525532,133.2115,2.47,4.765000000000001,0.528528,-0.08,3171.0,240.6852933,-25.725743,CANDIDATE,K2
22.7984,0.0819,870.5,4.18,0.959,133.2115,9.0,4.765000000000001,1.37,-0.08,6195.0,246.2660064,-25.6524338,CANDIDATE,K2
1.68027,0.0819,870.5,4.447,0.959,133.2115,2.9,4.765000000000001,1.275,-0.08,5662.0,253.038729,-25.5306763,CANDIDATE,K2
2.54427583,0.0819,870.5,3.71913,2.003,133.2115,2.47,4.765000000000001,3.23826,-0.08,8188.0,252.2223357,-25.5079566,CANDIDATE,K2
0.7099504,0.0819,870.5,4.447,0.959,133.2115,80.0,4.765000000000001,2.065,-0.08,5662.0,239.2255102,-25.4738433,CANDIDATE,K2
1.8204,0.0819,870.5,4.72526,0.511624,133.2115,2.47,4.765000000000001,0.5139,-0.08,3112.0,242.6317089,-25.2672637,CANDIDATE,K2
2.809,0.0819,870.5,4.75991,0.472176,133.2115,2.47,4.765000000000001,0.474383,-0.08,2901.0,244.1277536,-25.2057083,CANDIDATE,K2
1.404411,0.0819,870.5,4.02,0.959,133.2115,99.0,4.765000000000001,2.02,-0.08,6933.0,244.1277536,-25.2057083,CANDIDATE,K2
1.4044283,0.0819,870.5,4.447,0.959,133.2115,3.66,4.765000000000001,0.12,-0.08,2721.0,244.1277536,-25.2057083,CANDIDATE,K2
3.400858,0.0819,870.5,4.447,0.959,133.2115,14.1,4.765000000000001,0.983,-0.08,5662.0,252.8617981,-25.0535105,CANDIDATE,K2
3.4007758,0.0819,870.5,4.447,0.959,133.2115,5.57,4.765000000000001,0.89,-0.08,5520.0,252.8617981,-25.0535105,CANDIDATE,K2
8.3606759,0.0819,870.5,4.447,0.959,133.2115,7.51,4.765000000000001,1.249,-0.08,5662.0,242.5734559,-24.9906029,CANDIDATE,K2
8.3606759,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,3095.0,253.4260962,-24.9408867,CANDIDATE,K2
8.2781,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.0664,6520.0,247.1370292,-24.7987348,CANDIDATE,K2
8.2758,0.0819,870.5,4.16,0.959,133.2115,10.2,4.765000000000001,1.6,-0.08,5926.0,247.1370292,-24.7987348,CANDIDATE,K2
8.2766395,0.0819,870.5,4.447,0.959,133.2115,0.724,4.765000000000001,0.11,-0.08,2586.0,247.1370292,-24.7987348,CANDIDATE,K2
0.6199,0.0819,870.5,4.65423,0.585161,133.2115,2.47,4.765000000000001,0.596423,-0.08,2978.0,242.4702944,-24.6983209,CANDIDATE,K2
28.46762,0.0819,870.5,4.447,0.959,133.2115,37.0,4.765000000000001,1.97,-0.08,5662.0,253.2473212,-24.6262888,CANDIDATE,K2
28.465633,0.0819,870.5,4.447,0.959,133.2115,18.4,4.765000000000001,0.96,-0.08,5700.0,253.2473212,-24.6262888,CANDIDATE,K2
4.5417,0.0819,870.5,4.61636,0.620907,133.2115,2.47,4.765000000000001,0.641751,-0.08,2897.0,244.3290388,-24.6219639,CANDIDATE,K2
83830.0,0.0819,870.5,4.447,0.959,133.2115,12.0,4.765000000000001,0.74,-0.08,4000.0,244.3807553,-24.437006,CANDIDATE,K2
8.79689,0.0819,870.5,4.447,0.959,133.2115,4.85,4.765000000000001,2.047,-0.08,5662.0,253.0328697,-24.3879636,CANDIDATE,K2
1.153886,0.0819,870.5,4.09,0.959,133.2115,99.0,4.765000000000001,1.8,-0.08,6841.0,252.4227596,-24.3737862,CANDIDATE,K2
1.6398934,0.0819,870.5,4.447,0.959,133.2115,33.0,4.765000000000001,0.79,-0.08,5175.0,243.8244349,-24.3192726,CANDIDATE,K2
1.486243,0.0819,870.5,3.984,0.959,133.2115,58.0,4.765000000000001,1.87,-0.08,5991.0,252.2438413,-23.8914989,CANDIDATE,K2
23.210585,0.0819,870.5,4.447,0.959,133.2115,5.7,4.765000000000001,0.81,-0.08,5244.0,242.7532415,-23.840347,CANDIDATE,K2
23.21037,0.0819,870.5,4.447,0.959,133.2115,15.3,4.765000000000001,1.207,-0.08,5662.0,242.7532415,-23.840347,CANDIDATE,K2
1.330023,0.0819,870.5,4.447,0.959,133.2115,44.0,4.765000000000001,2.4,-0.08,5662.0,253.1042177,-23.5694775,CANDIDATE,K2
50.73641,0.0819,870.5,4.447,0.959,133.2115,10.31,4.765000000000001,1.349,-0.08,5662.0,242.3657824,-23.5545059,CANDIDATE,K2
1.124,0.0819,870.5,4.73262,0.503436,133.2115,2.47,4.765000000000001,0.50547,-0.08,3074.0,243.9968794,-23.4935346,CANDIDATE,K2
0.7474,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,246.3961379,-23.4053136,CANDIDATE,K2
46.1373,0.0819,870.5,4.447,0.959,133.2115,2.6,4.765000000000001,0.723,-0.08,5662.0,239.2624997,-23.2807451,CANDIDATE,K2
1.957,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,45.3731,-0.08,3913.0,248.6633692,-22.9708723,CANDIDATE,K2
22.6398,0.0819,870.5,4.447,0.959,133.2115,1.27,4.765000000000001,0.862,-0.08,5662.0,247.4302723,-22.8473721,CANDIDATE,K2
24.193613,0.0819,870.5,4.447,0.959,133.2115,30.7,4.765000000000001,0.87,-0.08,5457.0,250.4137354,-22.8284511,CANDIDATE,K2
2.784496,0.0819,870.5,4.447,0.959,133.2115,2.09,4.765000000000001,0.256,-0.08,5662.0,246.86899,-22.7910827,CANDIDATE,K2
0.64292573,0.0819,870.5,4.86227,0.348098,133.2115,2.47,4.765000000000001,0.362033,-0.08,2914.0,245.3200013,-22.6936469,CANDIDATE,K2
1.4562,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,240.3397765,-22.6242127,CANDIDATE,K2
2.8742,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,1.41662,-0.08,3648.0,240.5015904,-22.3567255,CANDIDATE,K2
10.2236,0.0819,870.5,4.05,0.959,133.2115,132.0,4.765000000000001,2.04,-0.08,6960.0,240.7566702,-22.1313448,CANDIDATE,K2
1.6281,0.0819,870.5,3.56677,1.013,133.2115,2.47,4.765000000000001,2.74444,-0.08,5691.0,241.824054,-22.0602594,CANDIDATE,K2
2.7518,0.0819,870.5,4.447,0.959,133.2115,0.669,4.765000000000001,0.647,-0.08,5662.0,248.394703,-21.965461,CANDIDATE,K2
8.3606759,0.0819,870.5,4.447,0.959,133.2115,133.0,4.765000000000001,8.12,-0.08,5662.0,239.6968009,-21.8948659,CANDIDATE,K2
23.277669,0.0819,870.5,4.447,0.959,133.2115,32.8,4.765000000000001,0.68,-0.08,4379.0,247.1574907,-21.7675731,CANDIDATE,K2
24.6842,0.0819,870.5,4.447,0.959,133.2115,2.49,4.765000000000001,1.17,-0.08,5662.0,240.8283058,-21.7560956,CANDIDATE,K2
2.2,0.0819,870.5,4.447,0.959,133.2115,8.4,4.765000000000001,0.87,-0.08,4800.0,247.9469488,-21.5234812,CANDIDATE,K2
2.6454165,0.0819,870.5,4.447,0.959,133.2115,9.47,4.765000000000001,0.79,-0.08,5179.0,244.8207081,-21.4599992,CANDIDATE,K2
2.64594828,0.0819,870.5,3.98751,1.39,133.2115,2.47,4.765000000000001,1.98054,-0.08,6634.0,244.8207081,-21.4599992,CANDIDATE,K2
20.98296043,0.0819,870.5,4.59235,0.781,133.2115,2.47,4.765000000000001,0.739921,-0.08,4822.0,243.7067684,-21.4237002,CANDIDATE,K2
1.5271792,0.0819,870.5,4.49859,0.93,133.2115,2.47,4.765000000000001,0.899453,-0.08,5359.0,245.8138614,-21.3461111,CANDIDATE,K2
7.8392,0.0819,870.5,4.447,0.959,133.2115,1.46,4.765000000000001,1.115,-0.08,5662.0,238.8197061,-21.0269691,CANDIDATE,K2
9.2048,0.0819,870.5,3.82208,3.165,133.2115,2.47,4.765000000000001,3.61562,-0.08,11886.0,239.4185534,-20.9831714,CANDIDATE,K2
2.32046168,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,239.9418766,-20.9699236,CANDIDATE,K2
2.320937,0.0819,870.5,4.447,0.959,133.2115,15.7,4.765000000000001,1.157,-0.08,5662.0,239.9418766,-20.9699236,CANDIDATE,K2
1.94297,0.0819,870.5,4.846,0.486,133.2115,2.571,4.765000000000001,0.436,-0.105,3197.0,240.5178856,-20.8452602,CANDIDATE,K2
1.3178719,0.0819,870.5,4.447,0.959,133.2115,62.0,4.765000000000001,1.975,-0.08,5662.0,249.5550047,-20.4763359,CANDIDATE,K2
1.3179,0.0819,870.5,4.39,0.959,133.2115,55.0,4.765000000000001,1.07,-0.08,5876.0,249.5550047,-20.4763359,CANDIDATE,K2
0.2338108,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,240.4445692,-20.4447494,CANDIDATE,K2
1.1488,0.0819,870.5,4.07241,0.418,133.2115,2.47,4.765000000000001,0.984957,-0.08,3429.0,238.7713112,-20.4356029,CANDIDATE,K2
46.38363,0.0819,870.5,4.447,0.959,133.2115,3.22,4.765000000000001,0.762,-0.08,5662.0,249.3309961,-20.4286731,CANDIDATE,K2
46.40651,0.0819,870.5,4.447,0.959,133.2115,3.35,4.765000000000001,0.73,-0.08,4812.0,249.3309961,-20.4286731,CANDIDATE,K2
16.56127,0.0819,870.5,4.447,0.959,133.2115,0.957,4.765000000000001,0.258,-0.08,5662.0,239.9970933,-20.4091199,CANDIDATE,K2
16.563155,0.0819,870.5,4.447,0.959,133.2115,1.66,4.765000000000001,0.48,-0.08,3669.0,239.9970933,-20.4091199,CANDIDATE,K2
18.357773,0.0819,870.5,4.447,0.959,133.2115,1.74,4.765000000000001,0.75,-0.08,4937.0,242.0579035,-20.2883588,CANDIDATE,K2
18.3647,0.0819,870.5,4.447,0.959,133.2115,2.61,4.765000000000001,1.22,-0.08,5662.0,242.0579035,-20.2883588,CANDIDATE,K2
21.9184,0.0819,870.5,4.447,0.959,133.2115,3.18,4.765000000000001,0.72,-0.08,5662.0,245.551683,-19.9298146,CANDIDATE,K2
49.8558,0.0819,870.5,4.447,0.959,133.2115,3.29,4.765000000000001,1.359,-0.08,5662.0,242.5725134,-19.9260062,CANDIDATE,K2
4.9818921,0.0819,870.5,4.447,0.959,133.2115,2.66,4.765000000000001,1.04,-0.08,5849.0,249.0251664,-19.7445289,CANDIDATE,K2
4.98049071,0.0819,870.5,4.27715,0.893,133.2115,2.47,4.765000000000001,1.13733,-0.08,5234.0,249.0251664,-19.7445289,CANDIDATE,K2
4.981838,0.0819,870.5,4.37,0.959,133.2115,2.39347065,4.765000000000001,0.978267,-0.08,5774.0,249.0251664,-19.7445289,CANDIDATE,K2
4.98205,0.0819,870.5,4.382,0.959,133.2115,2.3,4.765000000000001,1.01,-0.08,5594.0,249.0251664,-19.7445289,CANDIDATE,K2
4.9815,0.0819,870.5,4.447,0.959,133.2115,2.39,4.765000000000001,0.92,-0.08,5662.0,249.0251664,-19.7445289,CANDIDATE,K2
3.3055191,0.0819,870.5,4.447,0.959,133.2115,1.27,4.765000000000001,0.35,-0.08,3430.0,242.1683542,-19.6968996,CANDIDATE,K2
3.30524,0.0819,870.5,4.447,0.959,133.2115,6.6,4.765000000000001,1.79,-0.08,5662.0,242.1683542,-19.6968996,CANDIDATE,K2
1.8361,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,242.6099732,-19.6641652,CANDIDATE,K2
14.5444413,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,250.0433702,-19.6594062,CANDIDATE,K2
4.30221683,0.0819,870.5,3.42072,1.6,133.2115,2.47,4.765000000000001,4.08069,-0.08,7168.62,252.6635796,-19.6439489,CANDIDATE,K2
8.02678456,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,5.5996,0.0376,4708.46,251.8883544,-19.5793619,CANDIDATE,K2
8.0241306,0.0819,870.5,4.447,0.959,133.2115,4.42,4.765000000000001,0.58,-0.08,3939.0,251.8883544,-19.5793619,CANDIDATE,K2
